,Availability,Date,Time,IsWeekend,IsPeakHour,Holidays,Datetime,ISO8601,temperature,rain
12421,5247,2016-11-07,00:15:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 00:00:00,2016-11-07T00:00,24.3,0.2
12422,5248,2016-11-07,00:30:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 00:00:00,2016-11-07T00:00,24.3,0.2
12423,5250,2016-11-07,00:45:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 00:00:00,2016-11-07T00:00,24.3,0.2
12424,5250,2016-11-07,01:00:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 01:00:00,2016-11-07T01:00,24.2,0.2
12425,5249,2016-11-07,01:15:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 01:00:00,2016-11-07T01:00,24.2,0.2
12426,5249,2016-11-07,01:30:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 01:00:00,2016-11-07T01:00,24.2,0.2
12427,5253,2016-11-07,01:45:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 01:00:00,2016-11-07T01:00,24.2,0.2
12428,5252,2016-11-07,02:00:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 02:00:00,2016-11-07T02:00,24.0,1.0
12429,5252,2016-11-07,02:15:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 02:00:00,2016-11-07T02:00,24.0,1.0
12430,5252,2016-11-07,02:30:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 02:00:00,2016-11-07T02:00,24.0,1.0
12431,5252,2016-11-07,02:45:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 02:00:00,2016-11-07T02:00,24.0,1.0
12432,5252,2016-11-07,03:15:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 03:00:00,2016-11-07T03:00,24.0,0.0
12433,5252,2016-11-07,03:30:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 03:00:00,2016-11-07T03:00,24.0,0.0
12434,5252,2016-11-07,03:45:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 03:00:00,2016-11-07T03:00,24.0,0.0
12435,5252,2016-11-07,04:00:04,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 04:00:00,2016-11-07T04:00,24.0,0.0
12436,5252,2016-11-07,04:15:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 04:00:00,2016-11-07T04:00,24.0,0.0
12437,5253,2016-11-07,04:30:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 04:00:00,2016-11-07T04:00,24.0,0.0
12438,5252,2016-11-07,04:45:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 04:00:00,2016-11-07T04:00,24.0,0.0
12439,5252,2016-11-07,05:00:04,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 05:00:00,2016-11-07T05:00,23.7,0.0
12440,5252,2016-11-07,05:15:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 05:00:00,2016-11-07T05:00,23.7,0.0
12441,5252,2016-11-07,05:30:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 05:00:00,2016-11-07T05:00,23.7,0.0
12442,5254,2016-11-07,05:45:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 05:00:00,2016-11-07T05:00,23.7,0.0
12443,5244,2016-11-07,06:15:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 06:00:00,2016-11-07T06:00,23.5,0.1
12444,5211,2016-11-07,06:30:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 06:00:00,2016-11-07T06:00,23.5,0.1
12445,5164,2016-11-07,06:45:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 06:00:00,2016-11-07T06:00,23.5,0.1
12446,5090,2016-11-07,07:00:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 07:00:00,2016-11-07T07:00,23.4,3.0
12447,4956,2016-11-07,07:15:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 07:00:00,2016-11-07T07:00,23.4,3.0
12448,4760,2016-11-07,07:30:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 07:00:00,2016-11-07T07:00,23.4,3.0
12449,4564,2016-11-07,07:45:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 07:00:00,2016-11-07T07:00,23.4,3.0
12450,4283,2016-11-07,08:00:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 08:00:00,2016-11-07T08:00,23.8,0.5
12451,3992,2016-11-07,08:15:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 08:00:00,2016-11-07T08:00,23.8,0.5
12452,3699,2016-11-07,08:30:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 08:00:00,2016-11-07T08:00,23.8,0.5
12453,3415,2016-11-07,08:45:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 08:00:00,2016-11-07T08:00,23.8,0.5
12454,3152,2016-11-07,09:00:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 09:00:00,2016-11-07T09:00,25.2,0.2
12455,2827,2016-11-07,09:15:04,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 09:00:00,2016-11-07T09:00,25.2,0.2
12456,2560,2016-11-07,09:30:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 09:00:00,2016-11-07T09:00,25.2,0.2
12457,2234,2016-11-07,10:00:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 10:00:00,2016-11-07T10:00,26.2,0.2
12458,2135,2016-11-07,10:15:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 10:00:00,2016-11-07T10:00,26.2,0.2
12459,2511,2016-11-07,10:45:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 10:00:00,2016-11-07T10:00,26.2,0.2
12460,2322,2016-11-07,11:15:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 11:00:00,2016-11-07T11:00,26.9,0.1
12461,2248,2016-11-07,11:30:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 11:00:00,2016-11-07T11:00,26.9,0.1
12462,2178,2016-11-07,11:45:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 11:00:00,2016-11-07T11:00,26.9,0.1
12463,2158,2016-11-07,12:00:03,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 12:00:00,2016-11-07T12:00,28.1,0.2
12464,2101,2016-11-07,12:15:03,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 12:00:00,2016-11-07T12:00,28.1,0.2
12465,2028,2016-11-07,12:30:04,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 12:00:00,2016-11-07T12:00,28.1,0.2
12466,1992,2016-11-07,12:45:04,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 12:00:00,2016-11-07T12:00,28.1,0.2
12467,1982,2016-11-07,13:00:02,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 13:00:00,2016-11-07T13:00,27.3,0.2
12468,1908,2016-11-07,13:15:03,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 13:00:00,2016-11-07T13:00,27.3,0.2
12469,1879,2016-11-07,13:30:02,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 13:00:00,2016-11-07T13:00,27.3,0.2
12470,1863,2016-11-07,13:45:03,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 13:00:00,2016-11-07T13:00,27.3,0.2
12471,1850,2016-11-07,14:00:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 14:00:00,2016-11-07T14:00,27.6,0.6
12472,1869,2016-11-07,14:15:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 14:00:00,2016-11-07T14:00,27.6,0.6
12473,1843,2016-11-07,14:45:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 14:00:00,2016-11-07T14:00,27.6,0.6
12474,1875,2016-11-07,15:00:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 15:00:00,2016-11-07T15:00,27.4,0.7
12475,1887,2016-11-07,15:15:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 15:00:00,2016-11-07T15:00,27.4,0.7
12476,1917,2016-11-07,15:45:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 15:00:00,2016-11-07T15:00,27.4,0.7
12477,1946,2016-11-07,16:00:02,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 16:00:00,2016-11-07T16:00,27.5,0.0
12478,1995,2016-11-07,16:15:03,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 16:00:00,2016-11-07T16:00,27.5,0.0
12479,2067,2016-11-07,16:30:03,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 16:00:00,2016-11-07T16:00,27.5,0.0
12480,2103,2016-11-07,16:45:02,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 16:00:00,2016-11-07T16:00,27.5,0.0
12481,2202,2016-11-07,17:00:03,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 17:00:00,2016-11-07T17:00,27.4,0.0
12482,2385,2016-11-07,17:15:03,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 17:00:00,2016-11-07T17:00,27.4,0.0
12483,2538,2016-11-07,17:30:02,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 17:00:00,2016-11-07T17:00,27.4,0.0
12484,2707,2016-11-07,17:45:02,False,True,Almarhum Sultan Iskandar Hol Day,2016-11-07 17:00:00,2016-11-07T17:00,27.4,0.0
12485,2845,2016-11-07,18:00:04,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 18:00:00,2016-11-07T18:00,27.0,0.0
12486,3043,2016-11-07,18:15:07,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 18:00:00,2016-11-07T18:00,27.0,0.0
12487,3179,2016-11-07,18:30:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 18:00:00,2016-11-07T18:00,27.0,0.0
12488,3478,2016-11-07,19:00:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 19:00:00,2016-11-07T19:00,26.3,0.0
12489,3606,2016-11-07,19:15:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 19:00:00,2016-11-07T19:00,26.3,0.0
12490,3742,2016-11-07,19:30:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 19:00:00,2016-11-07T19:00,26.3,0.0
12491,3901,2016-11-07,19:45:04,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 19:00:00,2016-11-07T19:00,26.3,0.0
12492,4154,2016-11-07,20:15:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 20:00:00,2016-11-07T20:00,25.7,0.0
12493,4286,2016-11-07,20:30:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 20:00:00,2016-11-07T20:00,25.7,0.0
12494,4568,2016-11-07,21:00:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 21:00:00,2016-11-07T21:00,25.4,0.0
12495,4739,2016-11-07,21:15:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 21:00:00,2016-11-07T21:00,25.4,0.0
12496,4911,2016-11-07,21:30:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 21:00:00,2016-11-07T21:00,25.4,0.0
12497,5050,2016-11-07,21:45:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 21:00:00,2016-11-07T21:00,25.4,0.0
12498,5207,2016-11-07,22:00:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 22:00:00,2016-11-07T22:00,25.2,0.1
12499,5399,2016-11-07,22:15:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 22:00:00,2016-11-07T22:00,25.2,0.1
12500,5468,2016-11-07,22:30:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 22:00:00,2016-11-07T22:00,25.2,0.1
12501,5470,2016-11-07,22:45:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 22:00:00,2016-11-07T22:00,25.2,0.1
12502,5473,2016-11-07,23:00:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 23:00:00,2016-11-07T23:00,24.8,0.1
12503,5481,2016-11-07,23:15:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 23:00:00,2016-11-07T23:00,24.8,0.1
12504,5483,2016-11-07,23:30:02,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 23:00:00,2016-11-07T23:00,24.8,0.1
12505,5491,2016-11-07,23:45:03,False,False,Almarhum Sultan Iskandar Hol Day,2016-11-07 23:00:00,2016-11-07T23:00,24.8,0.1
12506,5494,2016-11-08,00:00:02,False,False,No holidays,2016-11-08 00:00:00,2016-11-08T00:00,24.5,0.0
12507,5495,2016-11-08,00:45:02,False,False,No holidays,2016-11-08 00:00:00,2016-11-08T00:00,24.5,0.0
12508,5494,2016-11-08,01:15:02,False,False,No holidays,2016-11-08 01:00:00,2016-11-08T01:00,24.3,0.0
12509,5494,2016-11-08,01:30:03,False,False,No holidays,2016-11-08 01:00:00,2016-11-08T01:00,24.3,0.0
12510,5493,2016-11-08,01:45:03,False,False,No holidays,2016-11-08 01:00:00,2016-11-08T01:00,24.3,0.0
12511,5494,2016-11-08,02:00:03,False,False,No holidays,2016-11-08 02:00:00,2016-11-08T02:00,23.9,0.0
12512,5494,2016-11-08,02:30:02,False,False,No holidays,2016-11-08 02:00:00,2016-11-08T02:00,23.9,0.0
12513,5495,2016-11-08,03:00:02,False,False,No holidays,2016-11-08 03:00:00,2016-11-08T03:00,23.7,0.0
12514,5495,2016-11-08,03:15:02,False,False,No holidays,2016-11-08 03:00:00,2016-11-08T03:00,23.7,0.0
12515,5494,2016-11-08,03:30:04,False,False,No holidays,2016-11-08 03:00:00,2016-11-08T03:00,23.7,0.0
12516,5494,2016-11-08,04:00:02,False,False,No holidays,2016-11-08 04:00:00,2016-11-08T04:00,23.7,0.2
12517,5494,2016-11-08,04:15:02,False,False,No holidays,2016-11-08 04:00:00,2016-11-08T04:00,23.7,0.2
12518,5494,2016-11-08,04:30:02,False,False,No holidays,2016-11-08 04:00:00,2016-11-08T04:00,23.7,0.2
12519,5494,2016-11-08,04:45:02,False,False,No holidays,2016-11-08 04:00:00,2016-11-08T04:00,23.7,0.2
12520,5494,2016-11-08,05:15:02,False,False,No holidays,2016-11-08 05:00:00,2016-11-08T05:00,23.8,0.2
12521,5494,2016-11-08,05:30:03,False,False,No holidays,2016-11-08 05:00:00,2016-11-08T05:00,23.8,0.2
12522,5494,2016-11-08,05:45:02,False,False,No holidays,2016-11-08 05:00:00,2016-11-08T05:00,23.8,0.2
12523,5489,2016-11-08,06:00:03,False,False,No holidays,2016-11-08 06:00:00,2016-11-08T06:00,23.6,0.0
12524,5481,2016-11-08,06:15:02,False,False,No holidays,2016-11-08 06:00:00,2016-11-08T06:00,23.6,0.0
12525,5443,2016-11-08,06:30:03,False,False,No holidays,2016-11-08 06:00:00,2016-11-08T06:00,23.6,0.0
12526,5385,2016-11-08,06:45:04,False,False,No holidays,2016-11-08 06:00:00,2016-11-08T06:00,23.6,0.0
12527,4985,2016-11-08,07:30:02,False,False,No holidays,2016-11-08 07:00:00,2016-11-08T07:00,23.5,0.0
12528,4777,2016-11-08,07:45:02,False,False,No holidays,2016-11-08 07:00:00,2016-11-08T07:00,23.5,0.0
12529,4474,2016-11-08,08:00:02,False,False,No holidays,2016-11-08 08:00:00,2016-11-08T08:00,24.1,0.0
12530,4199,2016-11-08,08:15:02,False,False,No holidays,2016-11-08 08:00:00,2016-11-08T08:00,24.1,0.0
12531,3921,2016-11-08,08:30:03,False,False,No holidays,2016-11-08 08:00:00,2016-11-08T08:00,24.1,0.0
12532,3634,2016-11-08,08:45:03,False,False,No holidays,2016-11-08 08:00:00,2016-11-08T08:00,24.1,0.0
12533,3301,2016-11-08,09:00:02,False,False,No holidays,2016-11-08 09:00:00,2016-11-08T09:00,25.4,0.0
12534,3022,2016-11-08,09:15:03,False,False,No holidays,2016-11-08 09:00:00,2016-11-08T09:00,25.4,0.0
12535,2771,2016-11-08,09:30:03,False,False,No holidays,2016-11-08 09:00:00,2016-11-08T09:00,25.4,0.0
12536,2592,2016-11-08,09:45:02,False,False,No holidays,2016-11-08 09:00:00,2016-11-08T09:00,25.4,0.0
12537,2453,2016-11-08,10:00:02,False,False,No holidays,2016-11-08 10:00:00,2016-11-08T10:00,26.8,0.0
12538,2260,2016-11-08,10:15:02,False,False,No holidays,2016-11-08 10:00:00,2016-11-08T10:00,26.8,0.0
12539,2165,2016-11-08,10:30:03,False,False,No holidays,2016-11-08 10:00:00,2016-11-08T10:00,26.8,0.0
12540,1919,2016-11-08,11:00:03,False,False,No holidays,2016-11-08 11:00:00,2016-11-08T11:00,27.9,0.0
12541,1836,2016-11-08,11:15:03,False,False,No holidays,2016-11-08 11:00:00,2016-11-08T11:00,27.9,0.0
12542,1751,2016-11-08,11:30:02,False,False,No holidays,2016-11-08 11:00:00,2016-11-08T11:00,27.9,0.0
12543,1657,2016-11-08,11:45:02,False,False,No holidays,2016-11-08 11:00:00,2016-11-08T11:00,27.9,0.0
12544,1571,2016-11-08,12:00:02,False,True,No holidays,2016-11-08 12:00:00,2016-11-08T12:00,28.6,0.1
12545,1503,2016-11-08,12:15:03,False,True,No holidays,2016-11-08 12:00:00,2016-11-08T12:00,28.6,0.1
12546,1444,2016-11-08,12:30:02,False,True,No holidays,2016-11-08 12:00:00,2016-11-08T12:00,28.6,0.1
12547,1411,2016-11-08,12:45:03,False,True,No holidays,2016-11-08 12:00:00,2016-11-08T12:00,28.6,0.1
12548,1333,2016-11-08,13:00:02,False,True,No holidays,2016-11-08 13:00:00,2016-11-08T13:00,28.8,0.1
12549,1321,2016-11-08,13:15:02,False,True,No holidays,2016-11-08 13:00:00,2016-11-08T13:00,28.8,0.1
12550,1290,2016-11-08,13:30:02,False,True,No holidays,2016-11-08 13:00:00,2016-11-08T13:00,28.8,0.1
12551,1296,2016-11-08,13:45:03,False,True,No holidays,2016-11-08 13:00:00,2016-11-08T13:00,28.8,0.1
12552,1273,2016-11-08,14:00:02,False,False,No holidays,2016-11-08 14:00:00,2016-11-08T14:00,28.1,0.1
12553,1264,2016-11-08,14:15:02,False,False,No holidays,2016-11-08 14:00:00,2016-11-08T14:00,28.1,0.1
12554,1277,2016-11-08,14:30:03,False,False,No holidays,2016-11-08 14:00:00,2016-11-08T14:00,28.1,0.1
12555,1262,2016-11-08,15:00:03,False,False,No holidays,2016-11-08 15:00:00,2016-11-08T15:00,29.8,0.0
12556,1312,2016-11-08,15:30:02,False,False,No holidays,2016-11-08 15:00:00,2016-11-08T15:00,29.8,0.0
12557,1355,2016-11-08,15:45:03,False,False,No holidays,2016-11-08 15:00:00,2016-11-08T15:00,29.8,0.0
12558,1392,2016-11-08,16:00:02,False,True,No holidays,2016-11-08 16:00:00,2016-11-08T16:00,29.7,0.3
12559,1479,2016-11-08,16:15:02,False,True,No holidays,2016-11-08 16:00:00,2016-11-08T16:00,29.7,0.3
12560,1641,2016-11-08,16:45:03,False,True,No holidays,2016-11-08 16:00:00,2016-11-08T16:00,29.7,0.3
12561,1905,2016-11-08,17:15:02,False,True,No holidays,2016-11-08 17:00:00,2016-11-08T17:00,29.2,0.4
12562,2095,2016-11-08,17:30:03,False,True,No holidays,2016-11-08 17:00:00,2016-11-08T17:00,29.2,0.4
12563,2213,2016-11-08,17:45:03,False,True,No holidays,2016-11-08 17:00:00,2016-11-08T17:00,29.2,0.4
12564,2440,2016-11-08,18:00:02,False,False,No holidays,2016-11-08 18:00:00,2016-11-08T18:00,28.3,0.0
12565,2684,2016-11-08,18:15:03,False,False,No holidays,2016-11-08 18:00:00,2016-11-08T18:00,28.3,0.0
12566,2894,2016-11-08,18:30:02,False,False,No holidays,2016-11-08 18:00:00,2016-11-08T18:00,28.3,0.0
12567,3094,2016-11-08,18:45:02,False,False,No holidays,2016-11-08 18:00:00,2016-11-08T18:00,28.3,0.0
12568,3226,2016-11-08,19:00:02,False,False,No holidays,2016-11-08 19:00:00,2016-11-08T19:00,27.5,0.0
12569,3341,2016-11-08,19:15:02,False,False,No holidays,2016-11-08 19:00:00,2016-11-08T19:00,27.5,0.0
12570,3451,2016-11-08,19:30:03,False,False,No holidays,2016-11-08 19:00:00,2016-11-08T19:00,27.5,0.0
12571,3738,2016-11-08,20:00:02,False,False,No holidays,2016-11-08 20:00:00,2016-11-08T20:00,27.0,0.0
12572,3857,2016-11-08,20:15:03,False,False,No holidays,2016-11-08 20:00:00,2016-11-08T20:00,27.0,0.0
12573,3989,2016-11-08,20:30:03,False,False,No holidays,2016-11-08 20:00:00,2016-11-08T20:00,27.0,0.0
12574,4149,2016-11-08,20:45:02,False,False,No holidays,2016-11-08 20:00:00,2016-11-08T20:00,27.0,0.0
12575,4273,2016-11-08,21:00:03,False,False,No holidays,2016-11-08 21:00:00,2016-11-08T21:00,26.5,0.1
12576,4399,2016-11-08,21:15:03,False,False,No holidays,2016-11-08 21:00:00,2016-11-08T21:00,26.5,0.1
12577,4548,2016-11-08,21:30:03,False,False,No holidays,2016-11-08 21:00:00,2016-11-08T21:00,26.5,0.1
12578,4681,2016-11-08,21:45:03,False,False,No holidays,2016-11-08 21:00:00,2016-11-08T21:00,26.5,0.1
12579,5102,2016-11-08,22:30:03,False,False,No holidays,2016-11-08 22:00:00,2016-11-08T22:00,25.8,0.0
12580,5125,2016-11-08,22:45:03,False,False,No holidays,2016-11-08 22:00:00,2016-11-08T22:00,25.8,0.0
12581,5132,2016-11-08,23:00:04,False,False,No holidays,2016-11-08 23:00:00,2016-11-08T23:00,25.1,0.0
12582,5135,2016-11-08,23:15:03,False,False,No holidays,2016-11-08 23:00:00,2016-11-08T23:00,25.1,0.0
12583,5150,2016-11-08,23:45:03,False,False,No holidays,2016-11-08 23:00:00,2016-11-08T23:00,25.1,0.0
12584,5158,2016-11-09,00:00:02,False,False,No holidays,2016-11-09 00:00:00,2016-11-09T00:00,25.0,0.1
12585,5163,2016-11-09,00:15:04,False,False,No holidays,2016-11-09 00:00:00,2016-11-09T00:00,25.0,0.1
12586,5164,2016-11-09,00:30:02,False,False,No holidays,2016-11-09 00:00:00,2016-11-09T00:00,25.0,0.1
12587,5166,2016-11-09,00:45:02,False,False,No holidays,2016-11-09 00:00:00,2016-11-09T00:00,25.0,0.1
12588,5166,2016-11-09,01:00:02,False,False,No holidays,2016-11-09 01:00:00,2016-11-09T01:00,24.6,0.0
12589,5161,2016-11-09,01:15:03,False,False,No holidays,2016-11-09 01:00:00,2016-11-09T01:00,24.6,0.0
12590,5163,2016-11-09,01:30:02,False,False,No holidays,2016-11-09 01:00:00,2016-11-09T01:00,24.6,0.0
12591,5163,2016-11-09,01:45:03,False,False,No holidays,2016-11-09 01:00:00,2016-11-09T01:00,24.6,0.0
12592,5162,2016-11-09,02:00:04,False,False,No holidays,2016-11-09 02:00:00,2016-11-09T02:00,24.1,0.4
12593,5163,2016-11-09,02:15:02,False,False,No holidays,2016-11-09 02:00:00,2016-11-09T02:00,24.1,0.4
12594,5164,2016-11-09,02:30:03,False,False,No holidays,2016-11-09 02:00:00,2016-11-09T02:00,24.1,0.4
12595,5164,2016-11-09,02:45:03,False,False,No holidays,2016-11-09 02:00:00,2016-11-09T02:00,24.1,0.4
12596,5165,2016-11-09,03:00:03,False,False,No holidays,2016-11-09 03:00:00,2016-11-09T03:00,25.2,0.6
12597,5163,2016-11-09,03:30:03,False,False,No holidays,2016-11-09 03:00:00,2016-11-09T03:00,25.2,0.6
12598,5163,2016-11-09,03:45:03,False,False,No holidays,2016-11-09 03:00:00,2016-11-09T03:00,25.2,0.6
12599,5163,2016-11-09,04:00:03,False,False,No holidays,2016-11-09 04:00:00,2016-11-09T04:00,24.6,0.3
12600,5162,2016-11-09,04:15:02,False,False,No holidays,2016-11-09 04:00:00,2016-11-09T04:00,24.6,0.3
12601,5163,2016-11-09,04:45:02,False,False,No holidays,2016-11-09 04:00:00,2016-11-09T04:00,24.6,0.3
12602,5162,2016-11-09,05:00:02,False,False,No holidays,2016-11-09 05:00:00,2016-11-09T05:00,24.1,2.3
12603,5162,2016-11-09,05:15:03,False,False,No holidays,2016-11-09 05:00:00,2016-11-09T05:00,24.1,2.3
12604,5161,2016-11-09,05:30:02,False,False,No holidays,2016-11-09 05:00:00,2016-11-09T05:00,24.1,2.3
12605,5163,2016-11-09,05:45:02,False,False,No holidays,2016-11-09 05:00:00,2016-11-09T05:00,24.1,2.3
12606,5150,2016-11-09,06:15:03,False,False,No holidays,2016-11-09 06:00:00,2016-11-09T06:00,23.9,0.5
12607,5114,2016-11-09,06:30:02,False,False,No holidays,2016-11-09 06:00:00,2016-11-09T06:00,23.9,0.5
12608,5052,2016-11-09,06:45:02,False,False,No holidays,2016-11-09 06:00:00,2016-11-09T06:00,23.9,0.5
12609,4623,2016-11-09,07:30:03,False,False,No holidays,2016-11-09 07:00:00,2016-11-09T07:00,23.9,0.0
12610,4399,2016-11-09,07:45:02,False,False,No holidays,2016-11-09 07:00:00,2016-11-09T07:00,23.9,0.0
12611,4132,2016-11-09,08:00:02,False,False,No holidays,2016-11-09 08:00:00,2016-11-09T08:00,24.1,0.0
12612,3869,2016-11-09,08:15:02,False,False,No holidays,2016-11-09 08:00:00,2016-11-09T08:00,24.1,0.0
12613,3554,2016-11-09,08:30:04,False,False,No holidays,2016-11-09 08:00:00,2016-11-09T08:00,24.1,0.0
12614,3339,2016-11-09,08:45:02,False,False,No holidays,2016-11-09 08:00:00,2016-11-09T08:00,24.1,0.0
